"","tokenlabel","cluster"
"凌晨/Nd/ZBN_CMN_20030428_wpr/29313","凌晨/Nd/ZBN_CMN_20030428_wpr/29313",1
"清晨/Nd/CNA_CMN_20001104_wpr/81541","清晨/Nd/CNA_CMN_20001104_wpr/81541",1
"清晨/Nd/CNA_CMN_20001006_wpr/88711","清晨/Nd/CNA_CMN_20001006_wpr/88711",1
"清晨/Nd/CNA_CMN_20010129_wpr/78480","清晨/Nd/CNA_CMN_20010129_wpr/78480",1
"清晨/Nd/CNA_CMN_20001128_wpr/83651","清晨/Nd/CNA_CMN_20001128_wpr/83651",1
"清晨/Nd/CNA_CMN_20001117_wpr/85007","清晨/Nd/CNA_CMN_20001117_wpr/85007",1
"清晨/Nd/CNA_CMN_20001221_wpr/94112","清晨/Nd/CNA_CMN_20001221_wpr/94112",1
"清晨/Nd/CNA_CMN_20001028_wpr/65583","清晨/Nd/CNA_CMN_20001028_wpr/65583",1
"清晨/Nd/CNA_CMN_20001112_wpr/13093","清晨/Nd/CNA_CMN_20001112_wpr/13093",1
"清晨/Nd/CNA_CMN_20001214_wpr/93262","清晨/Nd/CNA_CMN_20001214_wpr/93262",1
"清晨/Nd/CNA_CMN_20001202_wpr/74163","清晨/Nd/CNA_CMN_20001202_wpr/74163",1
"清晨/Nd/CNA_CMN_20001119_wpr/10564","清晨/Nd/CNA_CMN_20001119_wpr/10564",1
"清晨/Nd/CNA_CMN_20001124_wpr/80624","清晨/Nd/CNA_CMN_20001124_wpr/80624",1
"清晨/Nd/CNA_CMN_20001016_wpr/15819","清晨/Nd/CNA_CMN_20001016_wpr/15819",1
"清晨/Nd/CNA_CMN_20001120_wpr/38176","清晨/Nd/CNA_CMN_20001120_wpr/38176",1
"凌晨/Nd/ZBN_CMN_20030510_wpr/72046","凌晨/Nd/ZBN_CMN_20030510_wpr/72046",1
"清晨/Nd/CNA_CMN_20001209_wpr/53765","清晨/Nd/CNA_CMN_20001209_wpr/53765",1
"凌晨/Nd/ZBN_CMN_20030503_wpr/47889","凌晨/Nd/ZBN_CMN_20030503_wpr/47889",1
"凌晨/Nd/CNA_CMN_20001204_wpr/45735","凌晨/Nd/CNA_CMN_20001204_wpr/45735",1
"凌晨/Nd/ZBN_CMN_20030402_wpr/54284","凌晨/Nd/ZBN_CMN_20030402_wpr/54284",1
"凌晨/Nd/ZBN_CMN_20030422_wpr/40085","凌晨/Nd/ZBN_CMN_20030422_wpr/40085",1
"凌晨/Nd/ZBN_CMN_20030514_wpr/46827","凌晨/Nd/ZBN_CMN_20030514_wpr/46827",1
"凌晨/Nd/ZBN_CMN_20030506_wpr/13483","凌晨/Nd/ZBN_CMN_20030506_wpr/13483",1
"凌晨/Nd/ZBN_CMN_20030820_wpr/14647","凌晨/Nd/ZBN_CMN_20030820_wpr/14647",1
"凌晨/Nd/ZBN_CMN_20030416_wpr/14473","凌晨/Nd/ZBN_CMN_20030416_wpr/14473",1
"凌晨/Nd/ZBN_CMN_20001011_wpr/32068","凌晨/Nd/ZBN_CMN_20001011_wpr/32068",1
"凌晨/Nd/ZBN_CMN_20030903_wpr/44204","凌晨/Nd/ZBN_CMN_20030903_wpr/44204",1
"凌晨/Nd/ZBN_CMN_20030514_wpr/14869","凌晨/Nd/ZBN_CMN_20030514_wpr/14869",1
"凌晨/Nd/ZBN_CMN_20030406_wpr/19503","凌晨/Nd/ZBN_CMN_20030406_wpr/19503",1
"凌晨/Nd/ZBN_CMN_20030521_wpr/13062","凌晨/Nd/ZBN_CMN_20030521_wpr/13062",1
"凌晨/Nd/ZBN_CMN_20001019_wpr/37247","凌晨/Nd/ZBN_CMN_20001019_wpr/37247",1
"凌晨/Nd/ZBN_CMN_20030501_wpr/6795","凌晨/Nd/ZBN_CMN_20030501_wpr/6795",1
"凌晨/Nd/ZBN_CMN_20030527_wpr/15379","凌晨/Nd/ZBN_CMN_20030527_wpr/15379",1
