"","tokenlabel","cluster"
"晚上/Nd/ZBN_CMN_20001130_wpr/18137","晚上/Nd/ZBN_CMN_20001130_wpr/18137",1
"晚上/Nd/ZBN_CMN_20001018_wpr/8890","晚上/Nd/ZBN_CMN_20001018_wpr/8890",1
"晚上/Nd/ZBN_CMN_20001025_wpr/20582","晚上/Nd/ZBN_CMN_20001025_wpr/20582",1
"晚上/Nd/ZBN_CMN_20030712_wpr/66354","晚上/Nd/ZBN_CMN_20030712_wpr/66354",1
"晚上/Nd/ZBN_CMN_20010118_wpr/13556","晚上/Nd/ZBN_CMN_20010118_wpr/13556",1
"晚上/Nd/CNA_CMN_20010121_wpr/62923","晚上/Nd/CNA_CMN_20010121_wpr/62923",1
"晚上/Nd/ZBN_CMN_20001130_wpr/4753","晚上/Nd/ZBN_CMN_20001130_wpr/4753",1
"晚上/Nd/ZBN_CMN_20001004_wpr/6544","晚上/Nd/ZBN_CMN_20001004_wpr/6544",1
"晚上/Nd/ZBN_CMN_20030524_wpr/32580","晚上/Nd/ZBN_CMN_20030524_wpr/32580",1
"晚上/Nd/ZBN_CMN_20001111_wpr/21381","晚上/Nd/ZBN_CMN_20001111_wpr/21381",1
"晚上/Nd/ZBN_CMN_20001104_wpr/4811","晚上/Nd/ZBN_CMN_20001104_wpr/4811",1
"晚上/Nd/CNA_CMN_20001008_wpr/43401","晚上/Nd/CNA_CMN_20001008_wpr/43401",1
"晚间/Nd/CNA_CMN_20001024_wpr/36929","晚间/Nd/CNA_CMN_20001024_wpr/36929",1
"晚上/Nd/XIN_CMN_20001004_wpr/5640","晚上/Nd/XIN_CMN_20001004_wpr/5640",1
"晚上/Nd/CNA_CMN_20001222_wpr/28548","晚上/Nd/CNA_CMN_20001222_wpr/28548",1
"晚间/Nd/CNA_CMN_20001209_wpr/88734","晚间/Nd/CNA_CMN_20001209_wpr/88734",1
"晚上/Nd/ZBN_CMN_20030909_wpr/28566","晚上/Nd/ZBN_CMN_20030909_wpr/28566",1
"晚上/Nd/CNA_CMN_20010104_wpr/124506","晚上/Nd/CNA_CMN_20010104_wpr/124506",1
"晚上/Nd/CNA_CMN_20001227_wpr/60609","晚上/Nd/CNA_CMN_20001227_wpr/60609",1
"晚上/Nd/CNA_CMN_20030607_wpr/6787","晚上/Nd/CNA_CMN_20030607_wpr/6787",1
"晚上/Nd/ZBN_CMN_20030918_wpr/22519","晚上/Nd/ZBN_CMN_20030918_wpr/22519",1
"晚上/Nd/ZBN_CMN_20001006_wpr/21422","晚上/Nd/ZBN_CMN_20001006_wpr/21422",1
"晚上/Nd/CNA_CMN_20001129_wpr/34438","晚上/Nd/CNA_CMN_20001129_wpr/34438",1
"晚间/Nd/CNA_CMN_20001103_wpr/55845","晚间/Nd/CNA_CMN_20001103_wpr/55845",1
"晚间/Nd/CNA_CMN_20001015_wpr/75437","晚间/Nd/CNA_CMN_20001015_wpr/75437",1
