"","tokenlabel","cluster"
"工业/Na/CNA_CMN_20001213_wpr/41387","工业/Na/CNA_CMN_20001213_wpr/41387",1
"工业/Na/CNA_CMN_20001207_wpr/46998","工业/Na/CNA_CMN_20001207_wpr/46998",1
"工业/Na/CNA_CMN_20001115_wpr/119668","工业/Na/CNA_CMN_20001115_wpr/119668",1
"工业/Na/CNA_CMN_20001128_wpr/46287","工业/Na/CNA_CMN_20001128_wpr/46287",1
"工业/Na/CNA_CMN_20001122_wpr/54014","工业/Na/CNA_CMN_20001122_wpr/54014",1
"工业/Na/CNA_CMN_20010102_wpr/66962","工业/Na/CNA_CMN_20010102_wpr/66962",1
"工业/Na/CNA_CMN_20001014_wpr/42694","工业/Na/CNA_CMN_20001014_wpr/42694",1
"工业/Na/CNA_CMN_20001125_wpr/1845","工业/Na/CNA_CMN_20001125_wpr/1845",1
"工业/Na/XIN_CMN_20001226_wpr/15593","工业/Na/XIN_CMN_20001226_wpr/15593",2
"工业/Na/XIN_CMN_20010115_wpr/23877","工业/Na/XIN_CMN_20010115_wpr/23877",2
"工业/Na/XIN_CMN_20030727_wpr/1044","工业/Na/XIN_CMN_20030727_wpr/1044",2
"工业/Na/XIN_CMN_20001220_wpr/61849","工业/Na/XIN_CMN_20001220_wpr/61849",2
"制造业/Na/XIN_CMN_20030719_wpr/31685","制造业/Na/XIN_CMN_20030719_wpr/31685",2
"工业/Na/XIN_CMN_20010115_wpr/24485","工业/Na/XIN_CMN_20010115_wpr/24485",2
"工业/Na/XIN_CMN_20001201_wpr/23281","工业/Na/XIN_CMN_20001201_wpr/23281",2
"工业/Na/XIN_CMN_20001204_wpr/31838","工业/Na/XIN_CMN_20001204_wpr/31838",2
"工业/Na/XIN_CMN_20030710_wpr/22349","工业/Na/XIN_CMN_20030710_wpr/22349",2
"工业/Na/XIN_CMN_20030614_wpr/16846","工业/Na/XIN_CMN_20030614_wpr/16846",2
"产业/Na/XIN_CMN_20001004_wpr/51302","产业/Na/XIN_CMN_20001004_wpr/51302",2
"工业/Na/CNA_CMN_20001229_wpr/66862","工业/Na/CNA_CMN_20001229_wpr/66862",2
"工业/Na/ZBN_CMN_20030811_wpr/31157","工业/Na/ZBN_CMN_20030811_wpr/31157",2
"工业/Na/XIN_CMN_20010116_wpr/69302","工业/Na/XIN_CMN_20010116_wpr/69302",2
