"","tokenlabel","cluster"
"位置/Na/CNA_CMN_20001105_wpr/6249","位置/Na/CNA_CMN_20001105_wpr/6249",1
"位置/Na/ZBN_CMN_20030413_wpr/18450","位置/Na/ZBN_CMN_20030413_wpr/18450",1
"位置/Na/ZBN_CMN_20030811_wpr/56128","位置/Na/ZBN_CMN_20030811_wpr/56128",1
"位置/Na/ZBN_CMN_20001219_wpr/29958","位置/Na/ZBN_CMN_20001219_wpr/29958",1
"位置/Na/XIN_CMN_20030630_wpr/32278","位置/Na/XIN_CMN_20030630_wpr/32278",1
"位置/Na/XIN_CMN_20030927_wpr/46181","位置/Na/XIN_CMN_20030927_wpr/46181",1
"位置/Na/ZBN_CMN_20030603_wpr/50086","位置/Na/ZBN_CMN_20030603_wpr/50086",1
"位置/Na/XIN_CMN_20030719_wpr/35179","位置/Na/XIN_CMN_20030719_wpr/35179",1
"位置/Na/ZBN_CMN_20030618_wpr/48678","位置/Na/ZBN_CMN_20030618_wpr/48678",1
"位置/Na/ZBN_CMN_20030719_wpr/14635","位置/Na/ZBN_CMN_20030719_wpr/14635",1
"位置/Na/ZBN_CMN_20030401_wpr/14763","位置/Na/ZBN_CMN_20030401_wpr/14763",1
"位置/Na/ZBN_CMN_20001224_wpr/16814","位置/Na/ZBN_CMN_20001224_wpr/16814",1
"位置/Na/XIN_CMN_20010112_wpr/58416","位置/Na/XIN_CMN_20010112_wpr/58416",1
"位置/Na/CNA_CMN_20001118_wpr/67171","位置/Na/CNA_CMN_20001118_wpr/67171",1
"位置/Na/ZBN_CMN_20030617_wpr/48522","位置/Na/ZBN_CMN_20030617_wpr/48522",1
"位置/Na/ZBN_CMN_20030714_wpr/20301","位置/Na/ZBN_CMN_20030714_wpr/20301",1
"位置/Na/ZBN_CMN_20030601_wpr/17579","位置/Na/ZBN_CMN_20030601_wpr/17579",1
"位置/Na/XIN_CMN_20030713_wpr/20368","位置/Na/XIN_CMN_20030713_wpr/20368",1
"姿势/Na/ZBN_CMN_20001020_wpr/32783","姿势/Na/ZBN_CMN_20001020_wpr/32783",1
"姿势/Na/ZBN_CMN_20030911_wpr/82210","姿势/Na/ZBN_CMN_20030911_wpr/82210",1
"位置/Na/ZBN_CMN_20030725_wpr/11457","位置/Na/ZBN_CMN_20030725_wpr/11457",1
"看法/Na/CNA_CMN_20001027_wpr/90794","看法/Na/CNA_CMN_20001027_wpr/90794",1
"位置/Na/CNA_CMN_20001022_wpr/68537","位置/Na/CNA_CMN_20001022_wpr/68537",1
"位置/Na/ZBN_CMN_20030720_wpr/24012","位置/Na/ZBN_CMN_20030720_wpr/24012",1
"位置/Na/ZBN_CMN_20030727_wpr/17975","位置/Na/ZBN_CMN_20030727_wpr/17975",1
"位置/Na/CNA_CMN_20001102_wpr/28072","位置/Na/CNA_CMN_20001102_wpr/28072",1
"位置/Na/CNA_CMN_20001016_wpr/136302","位置/Na/CNA_CMN_20001016_wpr/136302",1
"位置/Na/XIN_CMN_20030821_wpr/11055","位置/Na/XIN_CMN_20030821_wpr/11055",1
"姿态/Na/ZBN_CMN_20030627_wpr/31613","姿态/Na/ZBN_CMN_20030627_wpr/31613",1
"位置/Na/XIN_CMN_20001219_wpr/23195","位置/Na/XIN_CMN_20001219_wpr/23195",1
"位置/Na/CNA_CMN_20001110_wpr/46533","位置/Na/CNA_CMN_20001110_wpr/46533",1
"态度/Na/CNA_CMN_20010107_wpr/76752","态度/Na/CNA_CMN_20010107_wpr/76752",1
"态度/Na/CNA_CMN_20001017_wpr/49321","态度/Na/CNA_CMN_20001017_wpr/49321",1
"态度/Na/CNA_CMN_20010112_wpr/109880","态度/Na/CNA_CMN_20010112_wpr/109880",1
"态度/Na/ZBN_CMN_20030825_wpr/8797","态度/Na/ZBN_CMN_20030825_wpr/8797",1
"态度/Na/XIN_CMN_20030407_wpr/40330","态度/Na/XIN_CMN_20030407_wpr/40330",1
"态度/Na/ZBN_CMN_20001107_wpr/29417","态度/Na/ZBN_CMN_20001107_wpr/29417",1
"态度/Na/ZBN_CMN_20030408_wpr/53973","态度/Na/ZBN_CMN_20030408_wpr/53973",1
"主张/Na/CNA_CMN_20001111_wpr/96920","主张/Na/CNA_CMN_20001111_wpr/96920",1
