"","tokenlabel","cluster"
"权益/Na/CNA_CMN_20001012_wpr/133321","权益/Na/CNA_CMN_20001012_wpr/133321",1
"权益/Na/CNA_CMN_20001207_wpr/40772","权益/Na/CNA_CMN_20001207_wpr/40772",1
"权益/Na/CNA_CMN_20010110_wpr/27032","权益/Na/CNA_CMN_20010110_wpr/27032",1
"权益/Na/CNA_CMN_20001212_wpr/129542","权益/Na/CNA_CMN_20001212_wpr/129542",1
"权益/Na/CNA_CMN_20001221_wpr/115580","权益/Na/CNA_CMN_20001221_wpr/115580",1
"权益/Na/CNA_CMN_20001124_wpr/100285","权益/Na/CNA_CMN_20001124_wpr/100285",1
"权益/Na/CNA_CMN_20001231_wpr/28647","权益/Na/CNA_CMN_20001231_wpr/28647",1
"权益/Na/CNA_CMN_20030728_wpr/8747","权益/Na/CNA_CMN_20030728_wpr/8747",1
"权益/Na/CNA_CMN_20001115_wpr/140987","权益/Na/CNA_CMN_20001115_wpr/140987",1
"权益/Na/ZBN_CMN_20010123_wpr/23411","权益/Na/ZBN_CMN_20010123_wpr/23411",1
"权益/Na/CNA_CMN_20001103_wpr/94389","权益/Na/CNA_CMN_20001103_wpr/94389",1
"权益/Na/CNA_CMN_20001114_wpr/103233","权益/Na/CNA_CMN_20001114_wpr/103233",1
"权益/Na/CNA_CMN_20001013_wpr/29624","权益/Na/CNA_CMN_20001013_wpr/29624",1
"权益/Na/CNA_CMN_20001121_wpr/126374","权益/Na/CNA_CMN_20001121_wpr/126374",1
"权益/Na/CNA_CMN_20001226_wpr/88682","权益/Na/CNA_CMN_20001226_wpr/88682",1
"权益/Na/CNA_CMN_20001011_wpr/28273","权益/Na/CNA_CMN_20001011_wpr/28273",1
"权益/Na/CNA_CMN_20010105_wpr/143730","权益/Na/CNA_CMN_20010105_wpr/143730",1
"权益/Na/CNA_CMN_20001127_wpr/72639","权益/Na/CNA_CMN_20001127_wpr/72639",1
"权益/Na/CNA_CMN_20001004_wpr/56105","权益/Na/CNA_CMN_20001004_wpr/56105",1
"权益/Na/CNA_CMN_20001002_wpr/93991","权益/Na/CNA_CMN_20001002_wpr/93991",1
"权益/Na/CNA_CMN_20001031_wpr/46786","权益/Na/CNA_CMN_20001031_wpr/46786",1
"权益/Na/CNA_CMN_20001113_wpr/61720","权益/Na/CNA_CMN_20001113_wpr/61720",1
"利润/Na/ZBN_CMN_20030922_wpr/80167","利润/Na/ZBN_CMN_20030922_wpr/80167",1
"权益/Na/CNA_CMN_20001006_wpr/51796","权益/Na/CNA_CMN_20001006_wpr/51796",1
"权益/Na/CNA_CMN_20010119_wpr/75501","权益/Na/CNA_CMN_20010119_wpr/75501",1
"权益/Na/CNA_CMN_20030527_wpr/8865","权益/Na/CNA_CMN_20030527_wpr/8865",1
"权益/Na/CNA_CMN_20001125_wpr/71456","权益/Na/CNA_CMN_20001125_wpr/71456",1
"权益/Na/ZBN_CMN_20030728_wpr/39155","权益/Na/ZBN_CMN_20030728_wpr/39155",1
"权益/Na/CNA_CMN_20001128_wpr/93710","权益/Na/CNA_CMN_20001128_wpr/93710",1
"权益/Na/CNA_CMN_20001127_wpr/31732","权益/Na/CNA_CMN_20001127_wpr/31732",1
"权益/Na/CNA_CMN_20010117_wpr/69403","权益/Na/CNA_CMN_20010117_wpr/69403",1
"权益/Na/CNA_CMN_20010115_wpr/42742","权益/Na/CNA_CMN_20010115_wpr/42742",1
"权益/Na/CNA_CMN_20001128_wpr/93736","权益/Na/CNA_CMN_20001128_wpr/93736",1
"权益/Na/CNA_CMN_20010108_wpr/29142","权益/Na/CNA_CMN_20010108_wpr/29142",1
"权益/Na/CNA_CMN_20001206_wpr/108400","权益/Na/CNA_CMN_20001206_wpr/108400",1
"权益/Na/CNA_CMN_20001208_wpr/89072","权益/Na/CNA_CMN_20001208_wpr/89072",1
"权益/Na/CNA_CMN_20001210_wpr/27662","权益/Na/CNA_CMN_20001210_wpr/27662",1
"权益/Na/CNA_CMN_20001210_wpr/37526","权益/Na/CNA_CMN_20001210_wpr/37526",1
"权益/Na/CNA_CMN_20001026_wpr/149397","权益/Na/CNA_CMN_20001026_wpr/149397",1
